,seq_id,seq,entity_nodes_for_logkeys,action_nodes_for_logkeys,status_nodes_for_logkeys
4332,507120,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 13, 14, 1, 12, 11, 2, 2]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,NameSystem_2,blk_4,blk_4,blk_4,blk_4,NameSystem_2,BLOCK*_1,block_5,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,add_3,none_22,writing_23,none_22,writing_23,add_3,replicate_1,transferring_26,receiving_28,transmitted_27,receiving_28,add_3,add_3]","[none_40,none_40,none_40,none_4,none_31,none_32,updated_3,none_31,none_32,none_31,none_32,updated_3,none_1,none_36,none_40,none_37,none_38,updated_3,updated_3]"
4333,53987,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4334,236350,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4335,490325,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4336,120081,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,/_0,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,none_22,writing_23,add_3,add_3,none_22,writing_23,none_22,writing_23,transfer_13,serving_0,transfer_13,verification_25,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,none_31,none_32,updated_3,updated_3,none_31,none_32,none_31,none_32,exception_21,none_0,exception_21,successful_35,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4337,169339,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,NameSystem_2,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,/_0,/_0,blk_4,/_0,/_0,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,allocate_4,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,serving_0,serving_0,transfer_13,serving_0,serving_0,transfer_13,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_4,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,none_0,none_0,exception_21,none_0,none_0,exception_21,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4338,571127,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4339,353509,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,block blk_6,NameSystem_2,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,receiving_28,allocate_4,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_40,none_4,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4340,26452,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,NameSystem_2,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,/_0,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,allocate_4,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,transfer_13,serving_0,transfer_13,verification_25,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_4,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,exception_21,none_0,exception_21,successful_35,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4341,402188,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,NameSystem_2,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,allocate_4,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_4,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4342,527777,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4343,541397,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,blk_4,blk_4,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,add_3,add_3,none_22,writing_23,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,updated_3,updated_3,none_31,none_32,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4344,53368,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4345,529141,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4346,273422,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,blk_4,blk_4,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,add_3,add_3,none_22,writing_23,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,updated_3,updated_3,none_31,none_32,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4347,337438,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,verification_25]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,successful_35]"
4348,435969,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4349,243378,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4350,247305,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,NameSystem_2,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,allocate_4,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_4,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4351,494927,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4352,47771,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4353,80557,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,/_0,blk_4,/_0,/_0,blk_4,/_0,/_0,/_0,blk_4,/_0,blk_4,/_0,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,serving_0,transfer_13,serving_0,serving_0,transfer_13,serving_0,serving_0,serving_0,transfer_13,serving_0,transfer_13,serving_0,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,none_0,exception_21,none_0,none_0,exception_21,none_0,none_0,none_0,exception_21,none_0,exception_21,none_0,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4354,359678,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4355,267081,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4356,408960,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4357,425824,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4358,225509,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4359,358338,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4360,519441,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4361,130411,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,/_0,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,verification_25,transfer_13,transfer_13,serving_0,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,successful_35,exception_21,exception_21,none_0,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4362,414006,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4363,44137,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,add_3,add_3,add_3,none_22,writing_23,none_22,writing_23,none_22,writing_23,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,updated_3,updated_3,updated_3,none_31,none_32,none_31,none_32,none_31,none_32,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4364,422195,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_40,none_40,none_4,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4365,566931,"[1, 7, 1, 1, 2, 4, 3, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]","[block blk_6,NameSystem_2,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[receiving_28,allocate_4,receiving_28,receiving_28,add_3,writing_23,none_22,none_22,writing_23,none_22,writing_23,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_40,none_4,none_40,none_40,updated_3,none_32,none_31,none_31,none_32,none_31,none_32,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4366,330588,"[7, 1, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,NameSystem_2,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,add_3,none_22,writing_23,none_22,writing_23,add_3,add_3]","[none_4,none_40,none_40,none_40,none_31,none_32,updated_3,none_31,none_32,none_31,none_32,updated_3,updated_3]"
4367,391909,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]","[NameSystem_2,block blk_6,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,block blk file_7,block blk file_7,block blk file_7]","[allocate_4,receiving_28,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,delete_24,delete_24,delete_24,deleting_34,deleting_34,deleting_34]","[none_4,none_40,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,invalid_34,invalid_34,invalid_34,none_46,none_46,none_46]"
4368,530784,"[1, 1, 1, 7, 3, 4, 2, 2, 3, 4, 3, 4, 2]","[block blk_6,block blk_6,block blk_6,NameSystem_2,blk_4,blk_4,NameSystem_2,NameSystem_2,blk_4,blk_4,blk_4,blk_4,NameSystem_2]","[receiving_28,receiving_28,receiving_28,allocate_4,none_22,writing_23,add_3,add_3,none_22,writing_23,none_22,writing_23,add_3]","[none_40,none_40,none_40,none_4,none_31,none_32,updated_3,updated_3,none_31,none_32,none_31,none_32,updated_3]"
4369,509352,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3]"
4370,342032,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 13, 14, 1, 11, 12, 2, 2, 5, 10]","[block blk_6,NameSystem_2,block blk_6,block blk_6,blk_4,blk_4,blk_4,blk_4,blk_4,blk_4,NameSystem_2,NameSystem_2,NameSystem_2,BLOCK*_1,block_5,block blk_6,block blk_6,block blk_6,NameSystem_2,NameSystem_2,block blk file_7,blk_4]","[receiving_28,allocate_4,receiving_28,receiving_28,none_22,writing_23,none_22,writing_23,none_22,writing_23,add_3,add_3,add_3,replicate_1,transferring_26,receiving_28,receiving_28,transmitted_27,add_3,add_3,deleting_34,verification_25]","[none_40,none_4,none_40,none_40,none_31,none_32,none_31,none_32,none_31,none_32,updated_3,updated_3,updated_3,none_1,none_36,none_40,none_38,none_37,updated_3,updated_3,none_46,successful_35]"
